PanjivaRecordID,ConsigneePanjivaID,HSCode,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
9260859001002,592,187,184,2,409
9261243001002,1399,265,136,3,19
9261755001002,477,6,600,8,980
9262843001002,1591,387,39,8,840
9262971001002,1481,216,69,6,261
9263227001002,380,56,153,2,961
9263547001002,868,143,531,1,263
9263803001002,930,216,134,9,255
9264635001002,523,216,638,5,261
9263995001002,1663,226,27,10,464
9265659001002,531,339,300,0,584
9265147001002,1411,223,488,5,619
9265275001002,1338,475,29,2,235
9266811001002,544,61,116,8,596
9266107001002,442,204,300,11,158
9266363001002,442,196,300,11,158
9267195001002,649,267,300,1,772
9267707001002,1234,61,172,5,19
9267771001002,1234,99,560,1,19
9267643001002,903,190,300,8,113
9268091001002,531,103,86,0,584
9268859001002,904,223,438,6,371
9269435001002,679,152,74,3,157
9269755001002,637,134,300,9,25
9269819001002,468,339,510,3,733
9269051001002,818,361,77,11,117
9270203001002,537,219,94,2,927
9271163001002,609,200,153,8,107
9271931001002,633,150,355,11,696
9272763001002,349,285,347,7,28
9273147001002,1465,195,509,9,107
9273723001002,1267,262,253,5,107
9273787001002,96,157,396,2,986
9274235001002,442,19,300,0,678
9274363001002,554,331,308,4,80
9274555001002,961,216,195,7,61
9275003001002,980,221,245,11,913
9275195001002,596,36,161,2,512
9275259001002,640,209,523,6,12
9276475001002,1681,12,536,0,698
9276539001002,100,209,536,0,19
9276923001002,41,216,134,4,544
9277243001002,1343,216,528,1,857
9279035001002,942,59,221,7,705
9279291001002,1520,223,382,9,209
9279547001002,634,101,72,7,19
9280571001002,317,138,537,9,780
9281787001002,468,99,236,10,624
9281403001002,880,319,478,5,75
9281659001002,1591,229,560,11,840
9281851001002,397,317,300,1,47
9282875001002,1507,27,383,3,853
9281915001002,788,389,300,7,970
9282683001002,1275,39,85,7,17
9283067001002,985,48,236,7,909
9283003001002,80,433,482,3,691
9243387001002,174,164,405,5,925
9243579001002,1420,75,590,8,167
9243771001002,1639,86,357,7,132
9270200001002,537,409,300,1,927
9270328001002,293,84,300,0,40
9211768001002,1489,346,26,4,501
9237560001002,1761,109,494,1,85
9239608001002,1069,327,160,10,700
9248248001002,215,445,548,9,497
9207544001002,1451,115,636,2,562
9207288001002,1065,346,542,6,105
9207160001002,492,194,378,5,26
9208248001002,980,272,542,2,913
9210040001002,317,203,361,5,385
9210104001002,17,187,50,1,631
9210488001002,379,199,500,5,497
9210552001002,1570,439,144,6,807
9212344001002,1607,168,15,2,792
9213432001002,1321,100,335,2,799
9213496001002,572,428,470,5,255
9213624001002,1343,275,651,8,925
9213880001002,933,195,369,9,925
9213944001002,722,393,343,2,682
9214264001002,1325,216,96,10,979
9214904001002,131,230,11,1,486
9215032001002,985,209,3,2,909
9215096001002,1185,25,151,5,734
9215224001002,534,226,203,11,986
9215352001002,1526,422,520,5,371
9215608001002,416,248,325,4,555
9216120001002,1152,289,215,2,247
9216248001002,1686,63,523,10,858
9216376001002,905,166,300,7,94
9216504001002,82,214,64,6,535
9217016001002,676,454,300,4,319
9217656001002,492,479,369,5,997
9218040001002,1540,445,211,6,497
9219064001002,402,457,300,10,63
9220088001002,910,228,58,11,986
9220152001002,791,17,543,1,157
9220344001002,642,189,214,3,17
9220536001002,1182,492,435,7,19
9221112001002,1238,412,377,3,80
9221688001002,1503,223,653,10,390
9221816001002,52,136,12,2,12
9222520001002,501,268,369,9,535
9223224001002,144,373,546,0,194
9223480001002,1791,425,546,8,59
9223800001002,1219,435,615,4,19
9224696001002,1736,385,266,2,696
9224952001002,128,50,605,2,136
9225912001002,520,213,54,2,678
9225976001002,80,403,220,5,691
9226296001002,526,208,482,10,691
9226424001002,942,251,46,6,705
9226936001002,929,251,482,3,768
9227128001002,562,325,485,2,432
9227192001002,1182,288,594,7,19
9227384001002,1465,226,508,7,107
9227640001002,1679,223,251,11,334
9228088001002,1713,229,265,8,432
9228472001002,678,454,520,4,412
9229432001002,506,336,543,6,19
9229816001002,969,212,506,2,596
9230136001002,1590,41,141,5,374
9231544001002,1714,24,424,1,41
9231672001002,350,216,193,11,210
9231736001002,461,385,466,2,232
9231992001002,317,47,160,1,709
9232120001002,276,203,160,1,689
9232248001002,1479,175,132,2,904
9232312001002,1150,216,243,9,477
9232568001002,1699,403,30,9,986
9232696001002,476,217,482,1,961
9233080001002,520,140,626,11,158
9233400001002,562,92,482,1,432
9233656001002,929,453,482,1,620
9234040001002,1567,329,588,8,619
9234360001002,1698,363,209,5,956
9234744001002,520,283,482,0,158
9234872001002,520,437,220,3,158
9235320001002,837,165,543,10,118
9235576001002,520,101,389,8,158
9235704001002,834,212,221,0,584
9235768001002,520,164,543,6,158
9235960001002,542,315,564,6,45
9236152001002,574,273,221,0,596
9236216001002,520,9,150,4,158
9236280001002,520,102,508,0,158
9236536001002,383,105,53,0,40
9236856001002,1182,104,36,7,19
9237752001002,317,125,357,7,346
9237816001002,1614,216,31,11,210
9237880001002,1473,369,329,8,516
9237944001002,1479,17,385,8,61
9238136001002,1639,216,516,0,357
9238264001002,209,216,434,9,210
9238328001002,1792,258,115,2,749
9238520001002,1680,162,507,2,303
9238648001002,340,216,386,5,663
9239288001002,308,160,604,7,519
9239352001002,276,247,521,7,689
9239480001002,719,424,143,8,899
9239544001002,1069,134,479,8,899
9239672001002,305,458,139,2,666
9239992001002,308,174,3,2,519
9240952001002,215,199,100,6,497
9241336001002,520,270,318,3,158
9242168001002,878,215,446,3,19
9243960001002,366,58,414,2,979
9244024001002,220,316,357,5,61
9244728001002,1150,223,593,2,273
9244792001002,312,204,12,2,488
9244856001002,297,281,361,7,801
9245048001002,1479,272,336,2,857
9245176001002,1479,122,357,5,302
9245240001002,312,275,400,2,400
9245368001002,1404,322,90,8,829
9245432001002,875,370,246,8,80
9245560001002,1150,216,43,6,810
9245688001002,106,457,312,8,253
9245752001002,1473,216,314,5,287
9245880001002,719,280,357,10,908
9246008001002,169,216,641,8,780
9246200001002,111,216,475,11,935
9246328001002,303,406,197,5,496
9246392001002,308,267,631,4,519
9246712001002,1006,16,67,11,543
9246840001002,586,155,180,11,41
9247736001002,1401,4,116,4,283
9248888001002,1784,22,7,1,171
9247928001002,1052,152,634,6,359
9248056001002,266,58,198,3,764
9249144001002,78,218,625,5,461
9249208001002,273,137,182,3,86
9249592001002,741,375,12,2,171
9249016001002,1793,24,352,3,482
9249336001002,368,142,424,2,879
9250552001002,769,297,419,8,380
9250808001002,301,216,60,1,3
9250360001002,229,396,409,2,424
9250488001002,1783,216,571,0,966
9250616001002,229,216,206,3,80
9250872001002,228,288,357,0,966
9251320001002,1792,216,169,1,80
9251192001002,318,220,357,4,128
9251512001002,74,190,102,8,899
9251064001002,1079,85,357,4,760
9251256001002,319,347,55,4,80
9251576001002,1433,160,357,6,483
9251640001002,1551,314,464,8,966
9252024001002,1337,38,160,7,966
9252728001002,1479,216,568,0,874
9252344001002,282,203,15,2,398
9252536001002,1052,280,564,3,966
9253048001002,1399,157,341,2,19
9253496001002,1810,31,11,8,809
9253176001002,489,5,644,4,19
9253624001002,1399,215,135,8,19
9253944001002,1479,218,118,5,299
9254840001002,1502,187,112,9,893
9255800001002,710,36,262,9,47
9255864001002,1648,140,590,9,656
9255480001002,1468,420,495,5,41
9256568001002,669,220,599,3,749
9256056001002,410,65,75,5,533
9256312001002,19,378,273,6,17
9256376001002,669,363,600,9,255
9256632001002,1399,112,18,2,19
9257080001002,1592,244,79,7,689
9257720001002,1374,90,357,7,299
9257912001002,1761,216,190,5,77
9258104001002,74,216,307,9,437
9258296001002,1380,64,331,2,979
9258424001002,1768,420,103,8,164
9259064001002,1436,368,278,2,94
9259128001002,1039,472,501,9,626
9259000001002,1462,237,109,7,811
9260792001002,1715,351,30,7,807
9261496001002,989,122,611,2,19
9261816001002,448,120,649,2,497
9262264001002,1399,104,228,9,19
9262456001002,1399,345,429,2,19
9263544001002,409,450,124,8,148
9262968001002,380,108,354,0,961
9263928001002,77,85,406,2,863
9264056001002,578,216,586,5,1
9264504001002,914,193,224,3,37
9264696001002,1591,1,116,0,840
9265720001002,530,130,116,7,722
9265080001002,1028,321,375,0,37
9266168001002,550,16,301,9,41
9266232001002,1234,67,110,11,19
9266296001002,1234,52,519,8,19
9266744001002,1234,349,301,7,19
9267448001002,1234,304,573,2,19
9268344001002,920,332,576,8,17
9268536001002,545,200,300,0,596
9268856001002,537,223,200,11,927
9268664001002,412,50,116,4,161
9269560001002,442,344,580,2,158
9270456001002,1627,416,574,5,607
9270584001002,1615,49,127,11,607
9270072001002,1234,471,473,8,19
9270136001002,444,149,126,4,80
9270648001002,1751,102,49,4,607
9271224001002,609,189,247,11,107
9271736001002,539,74,475,2,371
9271800001002,977,110,108,2,107
9271608001002,539,254,466,2,371
9272184001002,696,310,271,2,696
9272248001002,349,91,357,10,28
9272504001002,322,491,20,5,136
9272568001002,249,275,357,3,28
9272696001002,331,410,287,0,28
9273272001002,1465,212,34,10,107
9274232001002,442,227,570,6,417
9274360001002,432,252,24,2,235
9274616001002,1046,222,308,10,478
9274808001002,980,306,252,2,913
9274936001002,1157,309,211,2,979
9275256001002,440,398,524,8,19
9275320001002,998,201,523,1,19
9276344001002,1076,56,537,4,927
9276728001002,948,398,237,5,610
9277176001002,933,216,134,11,340
9277624001002,1489,28,256,10,501
9277816001002,1526,418,141,4,371
9279160001002,454,167,221,8,963
9279224001002,433,495,483,4,943
9279480001002,612,150,406,6,41
9280120001002,660,69,25,6,26
9280632001002,1094,4,68,5,708
9281656001002,539,248,345,7,371
9281528001002,1652,164,116,6,909
9281976001002,583,288,300,7,47
9282488001002,1354,339,171,2,72
9282744001002,1208,241,216,0,168
9282040001002,818,82,300,10,917
9282808001002,1507,138,238,2,853
9283000001002,80,151,419,0,691
9243384001002,212,422,608,2,340
9243448001002,875,216,45,4,299
9243576001002,361,440,105,9,7
9243832001002,317,216,579,0,116
9207229001002,2,121,570,3,917
9207421001002,1589,161,640,10,44
9213437001002,1003,256,154,8,986
9251197001002,290,324,520,4,132
9207677001002,257,9,160,0,97
9208125001002,505,245,300,8,963
9208701001002,884,196,483,7,151
9209213001002,1087,111,14,5,151
9209469001002,269,109,307,5,723
9209853001002,421,147,388,1,151
9210109001002,696,427,112,1,696
9210237001002,100,489,536,7,19
9210621001002,1505,70,283,9,930
9211453001002,131,482,520,6,486
9211709001002,1489,351,492,3,501
9212029001002,270,319,204,11,37
9212285001002,665,228,70,0,101
9213501001002,502,216,277,4,29
9213629001002,1764,54,353,2,909
9213693001002,661,447,369,0,29
9213821001002,502,17,623,8,925
9214653001002,147,389,520,6,80
9214845001002,507,59,584,3,917
9214909001002,985,360,603,2,909
9214973001002,128,72,95,11,136
9215293001002,1713,241,374,5,432
9216253001002,781,155,633,2,908
9216317001002,1628,59,409,5,62
9216381001002,144,486,637,7,19
9216509001002,153,216,350,4,201
9216893001002,1234,200,146,2,19
9217597001002,440,169,523,9,19
9217853001002,440,226,524,4,19
9220669001002,643,224,321,3,164
9220861001002,2,221,40,3,917
9220989001002,854,228,125,1,486
9221565001002,64,216,157,3,4
9222653001002,538,327,301,2,437
9223037001002,465,351,546,4,47
9224957001002,128,43,95,2,136
9225341001002,1443,264,80,10,497
9226045001002,1182,325,399,7,194
9226685001002,562,240,408,0,432
9227261001002,1528,288,539,7,529
9227389001002,1465,375,403,6,107
9227773001002,1248,222,621,6,486
9228285001002,1504,415,542,0,947
9228861001002,969,102,203,9,596
9230589001002,1182,371,405,8,19
9230909001002,1195,16,423,11,543
9231677001002,348,317,538,8,925
9231805001002,307,292,357,1,925
9232893001002,1633,238,429,4,848
9232957001002,634,116,482,8,19
9233149001002,873,444,280,0,500
9233213001002,24,216,430,6,357
9243197001002,172,115,0,8,903
9234045001002,1567,223,544,4,619
9234237001002,24,216,484,7,857
9234365001002,1698,310,328,6,956
9234557001002,969,136,542,9,596
9234877001002,520,356,162,3,158
9235133001002,443,340,282,2,893
9235325001002,466,380,337,10,59
9235517001002,506,189,379,3,19
9236093001002,574,341,221,11,596
9236157001002,1204,13,482,4,525
9236221001002,520,362,246,6,158
9236861001002,1182,163,482,11,19
9237053001002,521,192,604,6,156
9237245001002,581,133,149,0,827
9238013001002,84,495,357,8,3
9238141001002,1381,216,154,10,877
9238269001002,192,197,619,5,138
9238397001002,307,227,316,2,952
9238589001002,1340,216,583,5,340
9238909001002,282,143,526,11,398
9239165001002,227,413,395,0,80
9239293001002,305,235,293,2,261
9239357001002,276,244,4,5,689
9239421001002,1381,75,418,3,261
9239613001002,1073,216,129,4,752
9239997001002,308,435,514,2,519
9240189001002,317,216,631,3,659
9241469001002,1528,22,23,8,529
9241597001002,934,54,252,4,441
9242941001002,878,262,658,3,19
9244093001002,102,216,329,1,434
9244541001002,317,302,438,2,385
9245501001002,348,240,160,9,348
9245949001002,1454,226,505,2,748
9246333001002,1037,296,634,5,0
9246397001002,258,24,327,2,619
9246973001002,175,317,181,5,938
9247421001002,13,218,83,4,124
9249789001002,1793,445,150,0,18
9248957001002,1789,421,357,7,285
9249597001002,741,362,395,7,171
9250109001002,350,76,611,8,800
9250365001002,1692,413,357,10,380
9250493001002,1473,55,357,6,950
9250749001002,1473,404,160,11,829
9251005001002,74,216,372,4,935
9251389001002,350,295,474,8,870
9251773001002,319,216,167,11,299
9251965001002,1382,260,217,8,253
9254909001002,1103,356,565,2,656
9255165001002,1502,439,593,2,893
9255101001002,1111,432,218,10,596
9255613001002,343,136,529,5,136
9256637001002,946,234,600,3,749
9256509001002,656,371,210,2,255
9256829001002,669,216,451,6,216
9257725001002,286,216,374,3,85
9257149001002,1592,260,225,8,689
9257469001002,410,3,528,1,585
9258685001002,832,23,513,2,424
9259005001002,1462,69,289,8,811
9259133001002,877,486,155,1,19
9259645001002,989,210,116,10,19
9259901001002,1441,468,432,3,47
9260541001002,1424,351,536,7,275
9260733001002,498,0,22,3,83
9261373001002,1399,37,135,7,19
9261053001002,1441,240,18,2,211
9261565001002,1068,388,355,0,105
9261885001002,477,304,472,3,539
9262461001002,1399,399,17,2,194
9262525001002,1690,204,355,7,970
9263293001002,523,216,294,3,522
9263677001002,1329,295,497,4,778
9264189001002,73,455,0,5,29
9264445001002,452,423,116,10,720
9264573001002,1591,479,232,3,840
9266045001002,442,102,190,4,158
9266237001002,1234,455,519,8,19
9267453001002,591,195,400,3,669
9267709001002,1234,133,325,2,19
9268733001002,552,290,432,3,997
9269245001002,1234,124,519,7,19
9269181001002,523,25,469,2,535
9269501001002,1610,4,116,1,689
9269629001002,442,182,300,1,226
9270013001002,1624,427,368,3,88
9270461001002,592,267,38,5,607
9270781001002,520,291,482,9,158
9271229001002,609,204,167,10,107
9272253001002,696,430,112,3,696
9272509001002,322,209,88,6,136
9272573001002,240,30,247,4,20
9273725001002,1267,285,66,5,107
9273853001002,1736,209,5,11,696
9273917001002,1628,281,581,5,62
9274173001002,1047,216,225,7,132
9274237001002,1334,447,344,9,80
9274557001002,432,352,182,2,749
9274621001002,674,216,496,11,743
9275197001002,596,240,194,6,512
9275517001002,1076,438,399,2,927
9275581001002,603,240,272,6,604
9276221001002,856,338,566,6,17
9276477001002,1681,150,557,6,262
9277309001002,1627,215,50,11,607
9277501001002,1489,272,134,2,501
9278461001002,1507,402,417,2,853
9278717001002,131,172,443,8,486
9279037001002,595,267,163,10,484
9279549001002,1182,239,584,6,19
9279613001002,542,432,221,8,809
9280125001002,1528,452,278,6,205
9280701001002,284,350,357,11,847
9280829001002,315,7,241,8,947
9281341001002,539,148,148,2,371
9281469001002,539,206,559,7,371
9281725001002,1652,197,116,0,909
9282813001002,1507,213,50,11,853
9282621001002,1280,141,77,0,425
9282749001002,1275,493,85,11,17
9282877001002,1507,28,451,7,853
9283005001002,927,151,189,11,398
9283069001002,927,454,626,4,398
9243645001002,1052,380,564,6,447
9270202001002,537,225,504,6,927
9209850001002,421,275,300,9,151
9240058001002,1639,103,357,4,60
9247930001002,215,116,372,5,497
9207738001002,281,488,164,3,960
9207418001002,1065,191,457,5,105
9208826001002,884,472,482,7,151
9209274001002,1087,215,18,5,151
9209466001002,269,479,76,2,723
9210042001002,1785,188,420,7,543
9210618001002,950,409,536,7,19
9211130001002,379,55,126,3,497
9211450001002,625,276,536,8,113
9212730001002,391,369,2,3,497
9213178001002,276,348,407,8,689
9213626001002,1003,256,215,8,986
9214202001002,570,216,6,6,253
9215034001002,928,211,371,2,19
9215098001002,1185,367,556,0,734
9215290001002,1713,18,646,2,432
9215930001002,1213,367,634,0,256
9216314001002,1254,36,265,2,749
9216506001002,1152,248,318,1,247
9216890001002,899,106,485,2,24
9217018001002,676,137,399,0,319
9217466001002,440,413,203,5,19
9218042001002,652,195,292,3,772
9218106001002,1540,445,621,1,497
9219322001002,470,13,46,3,893
9219706001002,1211,487,201,2,72
9220346001002,1010,240,534,10,371
9220858001002,2,140,466,4,917
9220986001002,854,223,242,0,486
9221114001002,1511,265,505,0,1
9221754001002,707,130,310,5,78
9222522001002,1786,399,633,2,805
9222778001002,66,216,177,5,755
9222842001002,1507,70,59,8,853
9223482001002,1584,136,76,8,716
9223802001002,1128,445,374,2,793
9224826001002,1507,446,219,9,674
9224954001002,128,51,516,11,136
9225850001002,563,225,539,7,80
9225978001002,80,381,505,8,691
9226042001002,520,415,2,6,158
9227386001002,1465,228,641,0,107
9227770001002,131,168,298,6,486
9228026001002,520,454,503,6,413
9228154001002,1127,68,236,9,157
9228346001002,1461,268,80,5,17
9230138001002,1590,444,141,5,374
9230778001002,821,36,637,7,997
9230842001002,1285,339,346,2,754
9231674001002,1593,205,545,8,569
9231866001002,1018,216,438,6,873
9232058001002,307,450,357,9,123
9232378001002,1479,201,631,8,73
9232506001002,1473,167,117,8,900
9232570001002,1699,44,551,8,986
9232826001002,1340,216,307,5,496
9233018001002,24,479,263,2,799
9234426001002,89,27,35,7,986
9234874001002,520,303,223,3,158
9235450001002,976,182,64,2,430
9236218001002,520,345,482,7,158
9237242001002,1184,136,618,7,970
9237562001002,1699,183,30,9,986
9238010001002,875,450,149,8,873
9238458001002,935,248,235,2,887
9238586001002,89,247,439,10,986
9238650001002,35,128,278,8,367
9238842001002,1073,216,49,5,451
9239354001002,276,231,615,4,689
9239994001002,308,238,207,3,519
9240314001002,192,49,94,3,138
9241146001002,187,445,118,9,476
9241338001002,520,166,553,3,158
