PanjivaRecordID,ConsigneePanjivaID,HSCode,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
9265147001001,1411,223,334,8,619
9266811001001,544,102,116,8,596
9266107001001,442,100,300,7,158
9266363001001,442,13,300,8,158
9267195001001,649,79,482,3,772
9267707001001,1234,61,241,2,19
9267771001001,1234,99,101,2,19
9267643001001,903,0,300,3,113
9268091001001,531,103,300,10,584
9268859001001,904,223,300,11,371
9269435001001,679,429,300,6,157
9269755001001,637,281,265,3,25
9269819001001,468,140,393,3,733
9269051001001,818,361,519,3,117
9270203001001,537,229,300,0,927
9271163001001,609,200,603,3,107
9273147001001,1465,195,482,11,107
9273723001001,1267,215,520,8,107
9273787001001,96,214,520,1,986
9273851001001,1736,6,520,2,696
9274171001001,677,377,229,2,610
9274235001001,442,248,265,8,678
9274363001001,554,216,308,9,80
9274555001001,961,216,185,4,61
9275003001001,980,221,402,2,913
9275195001001,596,147,523,2,512
9275259001001,640,82,523,2,12
9275771001001,538,10,644,2,287
9276347001001,1076,225,537,9,927
9276475001001,1681,248,615,3,698
9276539001001,100,159,363,2,19
9276923001001,41,216,478,10,544
9277243001001,1343,216,421,2,857
9278587001001,131,223,242,11,486
9279035001001,942,357,53,6,705
9279291001001,1520,223,482,9,209
9279547001001,634,44,482,6,19
9280571001001,317,138,357,10,780
9281787001001,468,99,499,2,624
9281403001001,880,241,380,5,75
9282555001001,1826,178,37,7,562
9282875001001,1507,27,485,2,853
9281915001001,788,174,186,5,970
9282235001001,382,274,482,11,119
9282683001001,1275,128,85,8,17
9282747001001,1208,137,548,0,168
9282811001001,1507,159,158,2,853
9283067001001,985,23,236,2,909
9283003001001,80,459,482,11,691
9243387001001,174,216,405,7,925
9243579001001,1420,216,589,1,167
9243771001001,1639,267,357,2,132
9270200001001,537,223,300,4,927
9270264001001,890,356,15,3,328
9270328001001,293,268,300,7,40
9211768001001,1489,291,26,6,501
9237560001001,1761,216,494,10,85
9239608001001,1069,216,160,0,700
9248248001001,215,445,395,9,497
9207288001001,1065,257,632,5,105
9207160001001,492,471,641,5,26
9208120001001,505,224,300,3,963
9208696001001,884,407,483,7,151
9208952001001,988,151,414,2,151
9209400001001,292,335,451,2,492
9210040001001,317,475,361,10,385
9210488001001,379,445,61,9,497
9211896001001,1072,102,551,0,596
9212344001001,1607,53,617,5,792
9212664001001,1533,445,22,9,497
9213432001001,1321,216,373,2,799
9213624001001,1343,216,445,8,925
9213944001001,722,216,77,4,682
9214264001001,1325,216,500,2,979
9214904001001,131,230,602,11,486
9215032001001,985,143,200,2,909
9215096001001,1185,388,520,5,734
9215224001001,534,86,520,2,986
9215288001001,1713,237,520,4,432
9215352001001,1526,313,520,4,371
9215608001001,416,1,520,2,555
9216120001001,1152,227,300,3,247
9216248001001,1686,485,523,8,858
9216504001001,82,216,64,6,535
9217016001001,676,136,420,3,319
9217656001001,492,32,446,5,997
9218040001001,1540,445,172,5,497
9219064001001,402,115,300,8,63
9220088001001,910,228,168,2,986
9220344001001,642,485,542,3,17
9220536001001,1182,492,482,10,19
9221112001001,1238,216,377,1,80
9221240001001,1781,216,340,2,692
9221688001001,1503,223,157,2,390
9221816001001,52,216,466,8,12
9221944001001,114,216,466,6,12
9222520001001,501,216,631,2,535
9223224001001,144,409,546,2,194
9223800001001,1219,350,615,2,19
9224952001001,128,422,95,5,136
9225080001001,1430,304,557,3,212
9225208001001,540,445,253,9,482
9225912001001,520,378,482,2,678
9225976001001,80,403,482,3,691
9226296001001,526,378,482,8,691
9226424001001,942,376,560,6,705
9226488001001,486,473,221,7,783
9226936001001,929,274,482,6,768
9227128001001,562,229,211,2,432
9227192001001,1182,164,482,2,19
9227448001001,634,140,567,6,19
9228088001001,1713,428,522,2,432
9228472001001,678,134,520,9,412
9229432001001,506,102,508,2,19
9229816001001,969,329,542,2,596
9230136001001,1590,349,394,5,374
9231544001001,1714,24,615,4,41
9231672001001,350,216,226,8,210
9231736001001,461,385,221,1,232
9231992001001,317,3,160,8,709
9232120001001,276,230,160,7,689
9232248001001,1479,216,515,2,904
9232312001001,1150,358,84,2,477
9232568001001,1699,223,17,8,986
9232696001001,476,415,482,4,961
9233400001001,562,242,482,11,432
9233784001001,614,228,386,2,811
9234040001001,1567,144,328,8,619
9234360001001,1698,14,488,5,956
9234744001001,520,102,482,9,158
9234872001001,520,101,231,3,158
9235000001001,520,61,177,6,158
9235320001001,837,16,507,3,118
9235768001001,520,5,405,6,158
9236152001001,574,162,221,3,596
9236664001001,621,121,482,10,587
9236856001001,1182,104,303,2,19
9236984001001,779,115,221,10,217
9237752001001,317,216,357,3,346
9237816001001,1614,454,357,8,210
9237880001001,1473,405,357,8,516
9237944001001,1479,216,112,8,61
9238136001001,1639,216,357,1,357
9238264001001,209,32,234,8,210
9238328001001,1792,263,357,2,749
9238648001001,340,235,357,8,663
9239352001001,276,247,160,9,689
9239480001001,719,216,244,8,899
9239544001001,1069,216,241,8,899
9239672001001,305,216,144,2,666
9240312001001,203,239,97,6,80
9240952001001,215,32,63,5,497
9241336001001,520,463,221,3,158
9241592001001,934,106,221,10,441
9242168001001,878,102,19,8,19
9242232001001,1654,206,393,0,71
9243960001001,366,150,160,2,979
9244024001001,220,216,357,10,61
9244728001001,1150,206,84,2,273
9244792001001,312,59,357,2,488
9245048001001,1479,12,357,2,857
9245176001001,1479,216,357,4,302
9245240001001,312,216,284,2,400
9245368001001,1404,60,357,8,829
9245432001001,875,216,58,8,80
9245560001001,1150,216,84,4,810
9245688001001,106,216,188,3,253
9245752001001,1473,216,357,11,287
9245880001001,719,404,357,2,908
9246008001001,169,216,473,2,780
9246200001001,111,86,357,8,935
9246328001001,303,216,197,0,496
9246712001001,1006,16,636,3,543
9246840001001,586,274,180,3,41
9246968001001,746,21,357,11,944
9247288001001,176,445,395,9,675
9247736001001,1401,4,357,4,283
9248888001001,1784,22,346,11,171
9247928001001,1052,218,634,10,359
9248056001001,266,445,347,3,764
9248504001001,185,123,119,5,103
9248632001001,1823,214,205,5,792
9248824001001,261,28,66,6,379
9249144001001,78,218,526,8,461
9249592001001,741,24,395,7,171
9250552001001,769,216,343,8,380
9250808001001,301,216,357,0,3
9250360001001,229,2,184,2,424
9250488001001,1783,249,471,8,966
9250616001001,229,216,612,2,80
9250872001001,228,216,171,8,966
9251320001001,1792,287,357,2,80
9251512001001,74,216,469,8,899
9250936001001,352,216,65,6,935
9251064001001,1079,216,140,8,760
9251256001001,319,216,55,1,80
9251576001001,1433,216,82,8,483
9251640001001,1551,373,160,8,966
9251896001001,188,141,424,5,17
9252024001001,1337,216,160,9,966
9252728001001,1479,216,357,5,874
9252344001001,282,143,381,2,398
9252536001001,1052,439,564,8,966
9253048001001,1399,100,136,9,19
9253176001001,489,5,227,2,19
9253624001001,1399,389,135,2,19
9253944001001,1479,356,393,8,299
9254840001001,1502,105,112,7,893
9255800001001,710,372,218,2,47
9255864001001,1648,293,590,2,656
9255288001001,1436,303,218,5,88
9255480001001,1468,16,204,7,41
9256568001001,669,216,568,2,749
9256312001001,19,141,423,5,17
9256376001001,669,73,600,2,255
9257080001001,1592,244,456,8,689
9257272001001,489,178,600,2,19
9257464001001,410,237,528,5,533
9257720001001,1374,166,357,8,299
9258104001001,74,216,357,4,437
9258296001001,1380,216,56,2,979
9258424001001,1768,241,218,4,164
9259064001001,1436,368,112,1,94
9259000001001,1462,237,218,1,811
9260536001001,1755,218,159,5,353
9260792001001,1715,351,325,4,807
9261496001001,989,115,432,7,19
9261304001001,1774,101,114,4,893
9261624001001,374,274,220,3,119
9261816001001,448,181,649,3,497
9262264001001,1399,104,410,5,19
9262456001001,1399,298,135,2,19
9263544001001,409,471,187,5,148
9263480001001,943,439,116,7,152
9263864001001,1020,248,271,8,986
9263928001001,77,216,489,5,863
9264056001001,578,216,387,2,1
9264504001001,914,321,536,3,37
9265720001001,530,122,116,2,722
9266168001001,550,215,116,3,41
9266232001001,1234,39,519,2,19
9266296001001,1234,130,519,4,19
9268536001001,545,102,300,1,596
9268920001001,1234,492,410,2,19
9269496001001,1610,64,116,8,689
9269560001001,442,248,199,2,158
9269880001001,442,383,300,8,506
9270456001001,1627,49,633,5,607
9270584001001,1615,49,492,6,607
9270072001001,1234,471,361,2,19
9270136001001,444,149,300,4,80
9270648001001,1751,49,483,4,607
9271224001001,609,189,300,8,107
9271736001001,539,204,27,2,371
9271800001001,977,213,113,1,107
9271608001001,539,200,340,2,371
9272248001001,349,285,357,7,28
9272440001001,204,285,25,2,28
9272568001001,249,163,357,0,28
9272696001001,331,260,237,0,28
9273208001001,1465,342,482,6,107
9273272001001,1465,212,482,11,107
9274232001001,442,227,300,7,417
9274360001001,432,216,311,11,235
9274616001001,1046,216,194,2,478
9274744001001,961,216,162,2,340
9274808001001,980,222,308,9,913
9274936001001,1157,344,558,2,979
9275000001001,980,19,308,2,913
9275256001001,440,462,524,9,19
9275320001001,998,486,237,2,19
9276344001001,1076,248,537,7,927
9276728001001,948,444,246,2,610
9277176001001,933,216,404,2,340
9277624001001,1489,72,26,2,501
9278392001001,103,122,154,5,103
9278712001001,131,239,563,8,486
9278840001001,373,79,542,0,654
9279160001001,454,380,221,7,963
9279224001001,433,151,483,10,943
9279480001001,612,21,482,1,41
9280120001001,660,24,482,10,26
9280632001001,1094,4,442,8,708
9280824001001,315,247,357,5,947
9281528001001,1652,159,246,2,909
9282744001001,1208,3,37,9,168
9282040001001,818,390,300,3,917
9282168001001,977,192,560,5,107
9282808001001,1507,452,50,2,853
9283000001001,80,151,482,1,691
9243384001001,212,216,63,2,340
9243448001001,875,428,357,8,299
9243576001001,361,216,179,2,7
9243832001001,317,111,357,2,116
9207421001001,1589,188,339,5,44
9251197001001,290,216,520,10,132
9207677001001,257,188,160,5,97
9207165001001,416,227,6,10,985
9208125001001,505,408,300,9,963
9208701001001,884,403,483,0,151
9209213001001,1087,310,2,8,151
9209853001001,421,147,300,9,151
9210109001001,696,209,46,2,696
9210237001001,100,104,440,2,19
9210621001001,1505,79,283,9,930
9211453001001,131,260,540,8,486
9211709001001,1489,351,422,11,501
9212029001001,270,319,551,9,37
9212285001001,665,138,57,5,101
9213501001001,502,317,478,2,29
9213629001001,1764,421,234,2,909
9213821001001,502,318,478,8,925
9214653001001,147,227,243,2,80
9214909001001,985,159,236,4,909
9214973001001,128,151,150,5,136
9215293001001,1713,241,408,2,432
9216253001001,781,216,523,5,908
9216317001001,1628,486,546,0,62
9216381001001,144,486,546,4,19
9216509001001,153,216,64,3,201
9216573001001,928,104,61,2,19
9216893001001,1234,54,519,1,19
9217597001001,440,100,523,4,19
9217789001001,940,463,657,2,468
9220669001001,643,224,546,7,164
9220861001001,2,476,265,3,917
9220989001001,854,228,546,10,486
9221565001001,64,417,56,2,4
9222077001001,389,283,82,10,158
9222653001001,538,216,604,3,437
9223037001001,465,36,149,2,47
9223613001001,1714,21,615,10,41
9224957001001,128,55,95,4,136
9225341001001,1443,486,476,10,497
9226621001001,834,486,221,1,584
9226685001001,562,240,605,2,432
9227261001001,1528,288,149,6,529
9227389001001,1465,240,76,6,107
9227773001001,1248,222,141,5,486
9228861001001,969,102,299,3,596
9230013001001,371,326,357,6,494
9230397001001,834,116,335,6,584
9230589001001,1182,87,482,2,19
9230653001001,417,106,1,6,79
9230909001001,1195,16,546,7,543
9231677001001,348,216,160,7,925
9231805001001,307,216,174,8,925
9232701001001,476,151,219,6,961
9232893001001,1633,238,637,2,848
9232957001001,634,288,282,6,19
9233149001001,873,254,221,9,500
9233213001001,24,216,653,4,357
9243197001001,172,115,532,1,903
9234045001001,1567,223,328,10,619
9234237001001,24,216,653,5,857
9234365001001,1698,24,480,5,956
9234557001001,969,416,542,3,596
9234877001001,520,66,482,4,158
9235133001001,443,101,482,4,893
9235517001001,506,104,88,3,19
9235709001001,1509,36,552,0,211
9236093001001,574,105,87,3,596
9236157001001,1204,435,482,11,525
9236221001001,520,33,482,6,158
9236861001001,1182,102,161,2,19
9238013001001,84,216,357,7,3
9238141001001,1381,201,418,8,877
9238397001001,307,163,188,2,952
9238589001001,1340,216,67,2,340
9238909001001,282,143,545,2,398
9239165001001,227,240,395,7,80
9239293001001,305,216,102,2,261
9239357001001,276,244,160,7,689
9239421001001,1381,38,418,2,261
9239613001001,1073,216,314,10,752
9239997001001,308,225,349,11,519
9240189001001,317,51,357,8,659
9241469001001,1528,22,482,11,529
9241533001001,634,100,646,6,19
9241597001001,934,54,69,6,441
9241981001001,779,115,441,6,217
9242941001001,878,479,19,3,19
9244093001001,102,478,357,2,434
9244541001001,317,309,357,2,385
9245245001001,336,80,10,2,857
9245309001001,224,242,105,5,720
9245501001001,348,189,160,8,348
9245949001001,1454,72,368,8,748
9246333001001,1037,216,634,10,0
9246653001001,1136,367,357,2,468
9246781001001,747,24,429,2,174
9247357001001,282,176,284,2,398
9248765001001,1136,463,81,2,523
9249789001001,1793,166,467,3,18
9249021001001,94,4,361,9,795
9249597001001,741,169,395,2,171
9250365001001,1692,216,357,6,380
9250493001001,1473,297,357,8,950
9251005001001,74,216,396,8,935
9251389001001,350,216,357,6,870
9251773001001,319,216,631,8,299
9251965001001,1382,427,30,8,253
9255165001001,1502,29,112,2,893
9255101001001,1111,249,218,5,596
9256509001001,656,216,104,5,255
9257149001001,1592,205,113,8,689
9258685001001,832,216,439,11,424
9259133001001,877,486,23,5,19
9259645001001,989,100,116,4,19
9259901001001,1441,36,432,1,47
9260733001001,498,102,538,3,83
9261373001001,1399,100,603,5,19
9261053001001,1441,113,432,2,211
9261565001001,1068,33,355,5,105
9261885001001,477,445,274,10,539
9262461001001,1399,301,136,11,194
9262525001001,1690,136,355,9,970
9263293001001,523,366,432,2,522
9263677001001,1329,216,497,3,778
9264765001001,645,34,355,5,805
9264189001001,73,35,0,2,29
9264445001001,452,241,22,4,720
9264573001001,1591,153,116,8,840
9264637001001,1591,225,430,8,840
9265661001001,470,164,300,2,893
9266045001001,442,102,450,3,158
9266237001001,1234,68,589,2,19
9267453001001,591,105,300,0,669
9267709001001,1234,84,519,2,19
9269245001001,1234,143,406,2,19
9269181001001,523,216,116,7,535
9269501001001,1610,247,11,8,689
9270461001001,592,186,50,5,607
9270781001001,520,49,54,3,158
9271229001001,609,204,430,3,107
9272253001001,696,269,112,2,696
9272381001001,1060,285,394,0,28
9272509001001,322,481,343,0,136
9272573001001,240,280,247,4,20
9273853001001,1736,209,392,2,696
9273917001001,1628,195,252,5,62
9274173001001,1047,216,639,2,132
9274237001001,1334,216,499,2,80
9274557001001,432,216,535,2,749
9274621001001,674,216,645,9,743
9275197001001,596,470,523,2,512
9275517001001,1076,143,537,6,927
9275581001001,603,240,401,4,604
9276221001001,856,271,422,5,17
9276477001001,1681,490,536,3,262
9276861001001,987,142,47,2,157
9276989001001,1738,216,636,2,490
9277501001001,1489,295,456,2,501
9278397001001,1816,89,60,4,954
9278461001001,1507,411,471,2,853
9279549001001,1182,130,482,9,19
9279613001001,542,254,221,6,809
9280125001001,1528,89,117,6,205
9280701001001,284,23,357,2,847
9280829001001,315,240,157,8,947
9281341001001,539,137,134,1,371
9281469001001,539,232,134,2,371
9282813001001,1507,481,50,1,853
9282557001001,1826,140,37,4,562
9282621001001,1280,439,201,0,425
9282749001001,1275,132,85,7,17
9282877001001,1507,28,50,11,853
9283005001001,927,297,482,2,398
9283069001001,927,96,221,2,398
9243645001001,1052,216,564,1,447
9269882001001,442,229,232,8,506
9270202001001,537,88,300,2,927
9207546001001,399,53,7,2,792
9209850001001,421,319,296,2,151
9240058001001,1639,216,357,0,60
9247930001001,215,445,412,1,497
9207418001001,1065,133,542,6,105
9208250001001,65,159,553,7,80
9209274001001,1087,483,2,5,151
9211130001001,379,32,229,4,497
9211578001001,1090,176,490,6,398
9212346001001,658,101,443,5,596
9213050001001,1383,234,294,5,486
9213178001001,276,261,363,8,689
9213626001001,1003,248,345,0,986
9213754001001,727,216,248,2,455
9214138001001,1493,425,77,8,77
9214202001001,570,96,308,2,253
9215034001001,928,486,520,0,19
9215098001001,1185,367,530,5,734
9215290001001,1713,239,520,7,432
9215674001001,1764,490,520,3,909
9216122001001,643,223,546,3,164
9216250001001,1254,216,140,2,60
9216442001001,1254,216,279,2,261
9216506001001,1152,248,300,0,247
9217018001001,676,137,139,3,319
9217466001001,440,199,523,5,19
9218042001001,652,79,300,11,772
9218106001001,1540,445,309,4,497
9220026001001,435,141,610,3,917
9220858001001,2,167,491,3,917
9220986001001,854,223,546,4,486
9221114001001,1511,216,505,1,1
9221306001001,932,216,377,9,496
9222522001001,1786,226,34,2,805
9222778001001,66,216,381,8,755
9222842001001,1507,141,50,9,853
9223482001001,1584,136,611,2,716
9223802001001,1128,445,598,3,793
9224826001001,1507,381,50,2,674
9224954001001,128,51,131,5,136
9225978001001,80,381,482,10,691
9226810001001,1509,42,482,0,165
9227386001001,1465,228,482,1,107
9228026001001,520,140,482,11,413
9228154001001,1127,431,236,0,157
9228410001001,831,268,629,3,597
9230138001001,1590,295,141,4,374
9230842001001,1285,339,465,10,754
9230970001001,631,218,465,4,496
9231674001001,1593,216,360,10,569
9231866001001,1018,119,361,8,873
9232058001001,307,13,357,8,123
9232378001001,1479,216,147,8,73
9232506001001,1473,216,549,8,900
9232570001001,1699,159,500,8,986
9232762001001,1340,216,234,2,908
9232826001001,1340,216,328,4,496
9233018001001,24,216,511,2,799
9233274001001,749,247,21,8,398
9233786001001,614,226,284,2,811
9243194001001,1188,127,380,6,809
9234362001001,1698,28,96,5,956
9234426001001,89,273,35,8,986
9234746001001,667,41,143,6,910
9234874001001,520,70,246,3,158
9235962001001,542,50,221,9,45
9236218001001,520,126,580,6,158
9237242001001,1184,136,584,5,970
9237562001001,1699,228,491,8,986
9237818001001,1693,216,103,8,367
9238010001001,875,216,363,0,873
9238586001001,89,247,396,8,986
9238842001001,1073,216,314,10,451
9238970001001,235,402,446,2,281
9239354001001,276,231,160,11,689
9240314001001,192,228,541,3,138
9241082001001,262,189,108,5,94
9241146001001,187,445,176,3,476
9241338001001,520,130,221,10,158
9243002001001,1654,194,298,2,71
9243898001001,18,7,357,5,49
9243962001001,1380,216,45,8,800
9244090001001,968,216,462,8,123
9244282001001,366,22,361,8,796
9244474001001,1639,340,357,8,359
9244602001001,1491,216,314,5,796
9244666001001,1639,267,357,8,510
9245178001001,1164,54,357,8,454
9245242001001,337,216,44,2,857
9245946001001,981,216,357,5,5
9246138001001,307,216,193,8,405
