PanjivaRecordID,Carrier,ConsigneePanjivaID,GoodsShipped,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
257234001002,25,607,20,232,309,20,353
258066001002,8,225,81,324,345,25,345
258130001002,8,674,81,310,311,48,371
258194001002,23,1322,18,101,272,55,192
258642001002,1,848,20,225,126,33,239
258770001002,22,279,115,206,94,50,284
258898001002,1,1438,20,110,5,52,318
258962001002,17,1244,83,75,94,57,85
259090001002,1,41,34,271,314,52,596
260562001002,6,730,34,164,178,20,475
262226001002,13,118,18,121,147,35,102
262290001002,1,615,20,245,254,52,615
262354001002,13,183,20,187,32,20,110
262482001002,13,906,20,113,131,2,124
262546001002,4,1350,84,179,118,20,400
264914001002,12,1131,20,285,12,20,341
265682001002,25,1290,34,109,34,38,156
265746001002,7,1047,47,108,50,20,651
266322001002,4,1067,20,199,303,33,100
266578001002,17,1554,20,320,108,2,516
266642001002,17,1378,20,305,89,20,326
266770001002,4,817,20,16,118,33,95
257490001002,10,1107,28,48,229,24,350
257874001002,6,1159,20,263,303,13,529
259346001002,20,822,44,159,118,8,114
259858001002,0,1238,82,25,24,36,531
260434001002,10,40,118,279,98,29,170
261074001002,5,1525,115,212,106,20,272
261330001002,23,329,57,104,140,30,165
261394001002,10,23,57,265,288,24,493
261650001002,23,742,20,113,6,47,456
261842001002,5,473,20,8,8,63,152
262162001002,23,326,57,277,182,13,465
263122001002,23,1342,34,109,338,26,475
263186001002,10,225,81,324,74,12,345
263250001002,22,643,34,109,114,56,143
263506001002,15,776,20,261,160,39,105
263698001002,6,1159,20,26,303,20,323
264594001002,6,633,20,61,303,20,318
264658001002,9,539,26,279,290,25,232
265170001002,25,1203,26,1,319,50,84
265234001002,10,1424,20,328,338,58,94
265298001002,5,1279,34,170,178,25,517
265362001002,5,125,26,145,126,50,232
265426001002,2,1543,115,212,221,38,619
265554001002,22,609,115,212,221,10,355
266066001002,4,607,20,263,303,43,189
257471001002,14,209,34,191,148,34,517
257535001002,24,1409,84,166,202,20,111
259519001002,6,975,20,36,38,56,619
259711001002,23,1279,34,60,221,52,143
261887001002,11,78,34,228,94,34,524
262719001002,14,62,58,24,51,58,93
262975001002,2,643,34,123,114,20,596
263935001002,15,46,29,79,96,24,370
264319001002,15,183,20,134,90,48,105
264447001002,15,777,42,277,294,50,579
266367001002,9,607,20,154,303,20,353
257791001002,22,176,57,261,272,62,640
258047001002,19,380,82,72,211,14,507
258111001002,23,1170,20,113,86,34,588
258175001002,23,1129,81,25,303,44,371
258239001002,23,64,126,51,221,19,308
258623001002,20,1392,20,74,74,28,318
258687001002,13,1521,42,89,132,20,87
259007001002,25,1396,115,191,87,20,105
259071001002,1,1245,20,0,124,36,64
259199001002,0,625,20,328,20,20,318
260607001002,11,990,34,251,114,13,143
262335001002,13,1353,34,181,325,13,72
262399001002,13,744,20,0,334,50,506
262655001002,13,1475,42,204,304,36,104
264895001002,13,183,20,134,306,30,409
266623001002,14,1378,20,240,34,20,291
265023001002,13,1475,7,232,304,17,182
257087001002,10,457,20,32,199,38,353
257215001002,7,834,20,49,275,26,154
257279001002,7,329,57,123,288,8,462
257983001002,20,1322,42,261,272,14,544
258431001002,11,178,20,265,90,20,242
259775001002,23,1308,20,37,27,20,176
260031001002,5,47,20,75,77,27,414
260159001002,11,1107,28,219,229,9,604
260351001002,10,701,26,168,174,62,232
261119001002,22,1114,34,203,114,20,475
261183001002,4,248,20,24,288,33,377
261375001002,24,329,57,265,66,42,144
261759001002,20,388,20,87,83,47,496
261823001002,24,478,34,31,327,2,244
261951001002,11,1467,18,42,44,25,198
262079001002,24,178,20,265,336,13,134
262143001002,23,329,57,1,288,44,462
262207001002,10,400,20,148,198,20,353
263103001002,16,1203,26,273,319,50,84
263231001002,6,1084,18,47,254,20,32
263295001002,17,643,34,109,114,59,143
263359001002,10,254,34,240,345,60,321
263679001002,15,818,20,20,303,40,440
263743001002,22,1365,18,113,103,20,32
263807001002,1,813,34,12,211,35,641
263871001002,10,479,21,134,272,29,643
264575001002,13,593,20,99,95,55,443
264767001002,13,582,20,113,278,53,318
265343001002,18,1080,34,99,114,52,72
257479001002,14,1279,34,70,221,54,143
259271001002,4,1292,20,135,180,20,250
259591001002,21,1151,21,261,298,33,598
262727001002,5,862,34,312,178,37,319
264135001002,15,810,20,23,72,20,131
264199001002,15,1504,20,138,243,32,361
264263001002,15,238,28,260,170,20,646
264391001002,15,488,20,244,244,20,440
264455001002,4,731,20,88,272,53,124
266439001002,17,1554,60,16,311,60,127
258247001002,23,616,34,250,248,20,257
258503001002,5,1095,34,68,283,2,244
258567001002,8,53,26,14,304,50,84
258631001002,1,288,34,217,114,8,565
259079001002,20,825,20,117,151,20,40
262471001002,10,1163,114,21,21,6,40
262535001002,13,1107,28,123,50,55,471
264711001002,10,283,114,265,139,28,413
264967001002,13,1128,28,156,224,25,638
265031001002,6,203,28,289,291,13,356
265671001002,12,990,34,109,297,20,200
266567001002,25,1554,115,16,108,61,109
266695001002,4,1378,20,240,351,33,337
257671001002,11,1080,34,234,114,13,321
259335001002,20,1524,114,311,165,50,413
260039001002,8,47,20,306,23,24,409
260103001002,8,47,20,80,127,11,620
260167001002,23,47,20,240,114,15,250
260295001002,23,1326,34,157,53,22,517
261127001002,14,862,110,24,103,28,586
261383001002,8,325,57,320,288,59,386
261447001002,10,17,114,148,275,9,426
261831001002,13,411,110,259,15,35,641
263303001002,17,141,126,267,201,35,186
263559001002,15,916,20,175,56,20,361
263623001002,24,805,26,167,327,50,84
263687001002,15,818,20,263,122,25,110
263751001002,15,818,20,37,202,20,619
264647001002,13,73,28,293,50,11,303
265351001002,18,272,34,83,268,20,475
265415001002,8,268,115,212,221,56,124
265543001002,19,311,37,212,221,28,402
257582001002,24,1394,20,324,128,20,148
259246001002,13,912,20,118,296,9,394
259502001002,8,1507,18,310,32,35,624
259630001002,4,1322,21,261,89,13,643
261038001002,2,318,82,48,49,47,31
262702001002,22,800,37,24,190,44,338
262830001002,14,1141,34,99,346,6,406
262894001002,2,1080,34,84,114,20,524
262958001002,5,254,20,282,293,43,426
263022001002,10,1297,20,192,275,59,340
263982001002,9,373,106,247,255,55,149
264174001002,7,1028,20,123,152,33,273
264238001002,15,1062,20,123,256,63,76
258158001002,23,1587,81,263,24,21,518
258478001002,12,233,84,102,221,20,632
258606001002,8,205,20,110,25,20,318
258798001002,20,1290,34,109,114,21,143
258926001002,1,1424,20,62,255,50,94
259054001002,4,1015,20,150,151,33,377
259118001002,2,1279,34,212,34,20,475
260462001002,8,1294,28,193,151,13,185
262254001002,4,585,20,135,335,20,394
262382001002,13,527,34,144,268,20,517
264558001002,19,525,101,320,83,57,572
265006001002,13,554,34,41,11,55,596
266798001002,20,1040,20,260,295,33,516
262574001002,14,706,42,261,272,19,145
257326001002,12,15,20,265,275,61,340
257646001002,8,1357,21,317,307,13,643
257710001002,20,187,28,59,43,20,350
258414001002,24,187,28,223,43,20,646
259886001002,6,1618,31,57,118,20,79
260014001002,4,47,20,118,127,20,148
260142001002,8,47,20,22,127,26,619
260398001002,10,776,20,261,210,46,105
261102001002,14,1279,34,28,221,29,200
261358001002,23,329,57,164,288,18,479
261486001002,25,468,44,51,71,20,525
261550001002,10,720,42,157,210,3,369
261742001002,0,962,34,279,290,18,179
261870001002,13,1426,20,231,96,41,615
261934001002,24,891,20,265,93,20,514
261998001002,23,329,57,45,45,50,184
262062001002,23,1072,20,101,275,50,99
262126001002,18,881,20,300,275,20,154
262190001002,24,834,20,274,320,20,154
263214001002,10,1448,39,294,223,41,84
263278001002,9,188,6,47,48,60,194
263342001002,19,1599,27,170,178,22,348
263854001002,24,759,20,261,213,50,591
264750001002,0,1316,20,82,303,20,429
264814001002,5,1569,26,233,252,50,84
265262001002,0,254,34,324,345,36,47
265454001002,21,450,83,191,306,34,388
265518001002,17,416,18,254,222,20,170
265582001002,12,1519,115,154,221,20,35
265646001002,21,1086,20,212,292,30,124
257074001002,7,1521,42,211,32,20,87
257522001002,16,289,34,217,227,34,249
257586001002,1,49,34,177,229,20,200
259442001002,15,1322,28,290,10,27,580
259634001002,23,874,110,257,165,25,192
260978001002,23,329,57,43,288,23,14
261874001002,11,718,42,323,94,29,71
262770001002,2,1298,34,271,258,20,406
262898001002,14,1080,34,151,114,40,475
264178001002,8,862,110,321,138,35,586
264306001002,15,1058,20,18,240,20,419
264882001002,11,318,82,209,49,23,31
258290001002,5,46,28,213,91,13,10
258546001002,13,359,42,10,79,52,308
258610001002,21,848,20,110,34,33,239
258802001002,5,862,34,212,312,21,391
258866001002,4,93,20,15,125,61,56
258930001002,1,1424,20,217,319,31,94
259122001002,1,738,34,271,104,3,596
259186001002,5,781,34,253,178,20,475
262258001002,4,943,110,5,5,21,141
262450001002,13,1171,20,330,297,2,529
262514001002,9,753,20,149,303,33,439
264946001002,4,1063,20,296,17,20,397
265650001002,25,643,34,235,114,32,321
266610001002,17,1378,20,97,28,33,467
257714001002,7,1038,42,184,221,47,93
257842001002,22,488,20,36,5,20,650
259762001002,10,173,42,79,329,28,289
259890001002,10,906,20,212,109,53,124
260018001002,23,297,11,192,214,20,4
260146001002,19,208,84,160,178,20,400
260210001002,19,122,29,5,43,50,59
261042001002,14,439,21,212,54,36,145
261170001002,20,643,34,24,114,63,524
261362001002,6,329,57,265,232,30,469
261618001002,10,160,138,48,292,5,90
261810001002,13,871,20,262,331,29,181
261938001002,10,881,20,265,275,37,154
263154001002,12,1080,34,295,39,33,499
263282001002,20,1123,34,125,114,13,72
263346001002,7,35,44,203,226,20,160
263538001002,15,1470,81,130,257,21,225
263602001002,10,673,28,12,37,13,471
263794001002,6,1578,44,12,182,20,160
264754001002,7,753,20,124,303,20,404
264818001002,13,78,42,284,265,20,524
265266001002,10,1080,34,109,306,26,359
265330001002,20,643,34,100,114,20,475
265394001002,25,1333,115,212,323,20,166
265522001002,22,1279,34,213,79,33,499
257115001002,7,834,20,274,163,58,154
257563001002,19,103,115,191,202,60,166
257755001002,5,66,84,92,26,20,151
261915001002,25,584,42,18,94,20,286
262747001002,14,1342,34,156,312,20,475
262811001002,14,1290,34,171,114,37,321
262875001002,14,1355,34,24,32,18,362
262939001002,3,1475,114,24,303,50,413
263003001002,1,406,42,42,44,54,162
263067001002,0,839,20,47,276,20,554
263899001002,15,870,108,189,288,50,54
264027001002,15,1457,20,249,325,53,533
264283001002,14,955,20,237,247,23,358
264411001002,15,950,20,162,6,20,152
266459001002,17,1554,20,16,323,30,100
257243001002,24,737,20,263,95,20,341
258011001002,25,1526,119,291,105,20,558
258203001002,23,746,34,60,144,13,72
258267001002,23,150,28,301,23,13,428
258459001002,2,643,34,109,114,44,541
258587001002,13,1017,20,262,297,20,56
258651001002,1,693,82,247,23,41,138
258779001002,1,1473,34,247,56,20,47
258907001002,1,901,20,331,248,20,514
259035001002,23,1424,20,328,319,23,94
259163001002,13,333,42,24,182,53,193
260251001002,5,606,20,64,17,20,619
260571001002,9,1138,20,96,151,33,239
262299001002,13,572,20,185,137,27,615
264667001002,4,506,20,189,199,51,514
264987001002,13,1444,98,194,144,20,364
265691001002,25,418,82,202,161,62,468
264091001002,15,852,20,117,18,20,512
257179001002,7,118,18,258,304,35,603
257307001002,23,325,57,5,288,45,451
257947001002,10,1441,18,309,165,61,524
260059001002,5,46,28,326,229,20,646
260187001002,8,47,20,256,100,8,414
261083001002,14,109,20,74,192,5,64
261403001002,23,23,57,265,46,14,583
261467001002,23,1235,28,281,10,10,261
261787001002,6,849,20,181,200,20,189
262043001002,23,1009,79,55,275,38,11
262171001002,5,969,20,265,323,20,302
263131001002,5,1257,34,109,226,20,406
263515001002,4,488,20,10,38,1,395
263771001002,23,1416,20,12,123,20,281
264795001002,19,75,81,25,24,0,225
265179001002,23,1052,20,292,328,20,588
265627001002,21,344,115,233,318,16,622
266075001002,25,1159,20,46,0,20,443
266203001002,20,537,20,113,73,23,329
257579001002,12,800,37,212,221,5,338
259435001002,15,1101,34,12,268,44,475
259563001002,22,332,34,2,165,13,143
259691001002,16,1160,118,261,33,63,83
260971001002,23,329,57,191,288,1,583
261035001002,10,178,20,240,285,54,242
262699001002,12,75,81,24,63,20,225
262763001002,14,59,83,70,39,57,501
262891001002,5,963,34,24,183,20,475
262955001002,18,254,20,250,88,11,426
264299001002,15,602,18,288,260,35,141
264491001002,10,1242,115,279,9,34,390
258155001002,23,204,84,233,33,23,35
258283001002,12,128,29,188,260,50,59
258859001002,13,1115,34,114,114,57,143
258923001002,4,1438,20,143,151,39,248
260267001002,4,606,20,64,223,33,358
260587001002,5,1438,20,301,319,0,318
260715001002,6,1473,34,162,178,21,47
262379001002,4,815,20,285,296,13,281
264939001002,13,183,20,4,167,1,395
265771001002,16,288,34,109,114,4,321
258475001002,3,1409,84,191,202,58,111
257195001002,7,434,0,265,146,13,157
259755001002,1,160,15,141,49,50,405
260011001002,4,642,20,198,127,20,318
260075001002,8,47,20,24,321,36,330
260139001002,8,47,20,240,326,42,575
261099001002,2,1095,34,217,227,3,362
261355001002,19,329,57,265,323,50,41
261419001002,23,829,57,23,288,1,490
261547001002,10,1189,42,49,165,43,369
262059001002,19,404,20,265,268,20,353
262123001002,17,178,20,265,275,38,522
263147001002,12,1298,34,136,258,16,406
263211001002,19,558,21,139,99,33,598
263275001002,18,254,34,232,74,25,321
263467001002,4,463,20,139,145,27,176
263723001002,15,555,18,261,340,60,51
264619001002,13,1073,20,122,118,54,148
264811001002,2,170,42,223,281,20,286
265259001002,10,1342,34,49,114,43,475
265323001002,4,1106,34,325,314,13,143
265451001002,21,1619,20,191,249,58,124
265579001002,6,487,115,212,109,53,124
257475001002,3,1095,34,244,178,41,362
257539001002,14,1136,34,250,128,30,143
259267001002,13,1477,110,5,308,21,141
259459001002,15,385,28,259,10,63,313
259651001002,23,1238,82,214,86,50,531
259715001002,23,391,26,275,221,55,84
262723001002,8,201,34,196,290,13,38
262787001002,20,1216,34,189,114,20,53
262851001002,2,53,26,91,221,50,84
262915001002,5,1114,34,11,114,20,200
264067001002,4,1014,20,246,157,20,615
264131001002,4,1346,20,50,148,20,394
264387001002,15,795,18,253,9,13,141
264515001002,6,501,42,157,10,50,369
257987001002,25,469,20,259,310,20,265
258179001002,3,1409,84,92,120,20,111
258755001002,24,825,20,145,151,61,40
258947001002,17,1579,83,92,318,57,446
259011001002,13,1212,34,61,222,54,344
259075001002,20,862,110,171,290,35,586
260547001002,19,215,84,170,242,20,400
260611001002,10,963,34,281,114,58,475
262659001002,11,1107,28,49,79,62,604
264707001002,10,13,20,13,227,17,353
265795001002,7,286,110,236,114,15,382
266179001002,17,1378,20,194,268,33,467
265027001002,2,1475,7,26,304,48,513
257283001002,23,329,57,132,209,30,483
257411001002,5,47,20,92,278,20,189
257603001002,19,380,82,126,211,5,411
260035001002,19,47,115,75,171,20,35
260099001002,2,47,20,240,132,20,176
260163001002,23,466,34,219,198,59,406
260227001002,10,319,28,48,144,16,350
260291001002,20,483,81,157,286,20,225
260355001002,11,696,26,113,346,50,232
261187001002,21,272,34,24,16,20,475
261763001002,6,183,20,134,211,20,250
261955001002,6,322,20,269,15,20,353
262019001002,23,326,57,277,73,54,88
263107001002,4,469,20,220,293,20,265
263235001002,6,1438,20,24,319,20,318
263299001002,18,205,20,328,72,46,318
263363001002,2,1216,34,185,114,13,321
263683001002,15,463,20,18,104,0,250
263747001002,24,1337,110,33,292,35,279
265219001002,2,988,26,184,349,50,84
265411001002,12,1560,139,212,221,4,197
257777001002,19,383,11,263,94,11,201
259249001002,13,626,34,53,47,10,321
259697001002,0,656,28,26,74,50,59
260977001002,23,329,57,212,288,4,508
262769001002,14,288,34,251,228,20,517
262961001002,12,274,26,222,3,16,84
263921001002,15,1364,34,153,153,13,143
263985001002,15,1028,20,290,128,20,76
264049001002,21,155,126,150,328,20,368
264113001002,15,1028,20,307,320,20,495
264433001002,25,3,18,306,335,35,603
257265001002,6,607,20,263,268,20,361
258545001002,13,359,126,296,161,52,308
259185001002,17,466,34,170,186,20,406
260465001002,0,848,20,145,350,20,152
260593001002,4,1114,34,109,114,7,143
262257001002,4,540,20,309,327,62,470
262385001002,11,1179,34,102,106,22,555
262449001002,18,449,20,330,122,20,635
262513001002,13,1241,20,248,303,25,189
262577001002,13,783,20,137,302,16,470
265649001002,5,469,20,282,293,47,265
266801001002,4,1319,20,251,118,33,237
257329001002,6,178,20,263,275,16,387
257393001002,23,119,21,218,2,3,598
257713001002,9,118,18,28,73,20,170
259889001002,10,1366,58,283,324,20,93
260081001002,6,47,20,104,94,35,148
261105001002,14,211,84,212,234,52,400
261425001002,23,326,57,105,288,54,335
261553001002,10,332,34,157,191,10,475
261745001002,4,243,34,165,173,49,596
262129001002,5,325,57,277,288,31,246
263345001002,18,272,34,137,178,52,244
264753001002,16,1241,20,263,229,20,205
257480001002,14,1172,34,151,302,21,249
257544001002,22,1290,34,109,114,30,156
257736001002,11,209,42,162,203,20,398
261896001002,24,1619,20,63,290,53,124
262728001002,14,201,34,209,93,19,359
262792001002,14,1577,34,24,271,12,107
262856001002,25,718,42,271,202,50,71
262984001002,0,646,20,323,219,35,615
263048001002,22,897,105,278,289,20,61
264008001002,15,395,20,253,340,20,404
264264001002,15,238,28,207,160,48,20
258248001002,23,87,46,173,187,20,571
258504001002,1,32,110,284,283,46,611
258760001002,1,1216,34,109,38,40,53
258952001002,5,74,115,271,283,39,211
259080001002,1,254,34,210,328,13,321
260680001002,5,245,34,170,178,27,321
262408001002,13,473,20,77,302,20,635
262600001002,13,892,20,113,232,45,353
264712001002,10,18,20,202,114,20,168
264904001002,13,1130,34,309,12,46,156
265800001002,4,356,76,178,187,57,54
266568001002,17,1378,115,176,270,40,109
257608001002,25,437,82,315,211,7,567
259016001002,13,1320,98,288,258,37,364
258440001002,5,834,115,59,275,20,619
260040001002,6,47,20,75,77,58,361
260296001002,23,688,20,239,314,10,152
261128001002,14,1279,34,24,58,60,517
261576001002,15,102,26,61,289,50,84
261960001002,4,732,20,61,275,20,581
262152001002,23,329,57,149,288,1,466
263240001002,10,212,34,314,232,13,321
263304001002,25,535,81,177,186,42,371
263496001002,15,385,28,76,10,36,523
263688001002,10,463,20,18,18,18,148
263752001002,15,818,20,118,260,20,176
265416001002,0,103,115,212,221,39,124
265608001002,19,84,7,191,281,50,13
257462001002,11,689,44,40,13,20,140
257526001002,4,288,34,109,50,20,475
257782001002,24,33,84,191,141,29,632
259254001002,13,595,41,216,141,60,349
259446001002,15,1322,28,189,115,13,178
259510001002,12,1159,20,263,133,33,439
259638001002,23,1370,18,75,33,25,32
259702001002,23,411,110,211,22,35,624
261878001002,16,307,115,293,94,20,35
262710001002,24,75,81,24,290,34,607
262774001002,14,110,83,24,200,20,5
262838001002,14,1364,34,24,252,53,143
263030001002,10,178,20,120,58,33,383
263926001002,15,1357,18,23,95,16,141
264438001002,15,622,20,139,316,52,361
264502001002,9,470,21,12,9,61,598
264886001002,17,153,11,48,350,20,4
266358001002,2,607,20,263,313,59,189
258038001002,3,1106,100,211,252,43,230
