PanjivaRecordID,Carrier,ConsigneePanjivaID,GoodsShipped,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
270625001001,15,1394,20,303,345,20,64
277473001001,15,1370,18,226,33,35,198
278625001001,23,1467,42,42,44,21,369
266977001001,23,939,18,316,181,20,524
267105001001,23,62,58,279,132,20,93
274849001001,19,440,82,214,92,53,411
274977001001,7,695,77,106,115,20,370
275361001001,2,912,20,285,296,20,514
268385001001,4,321,20,274,285,50,220
268833001001,21,1321,29,12,9,20,261
269281001001,9,539,117,219,229,50,84
269665001001,23,505,20,216,272,39,248
271009001001,9,668,110,284,114,35,253
274337001001,2,295,18,182,192,35,279
276193001001,7,177,123,48,49,49,54
277793001001,13,1255,9,55,111,20,602
267927001001,13,1210,44,211,23,20,543
276823001001,17,455,79,247,255,11,11
277335001001,15,73,29,233,96,41,261
278551001001,11,220,115,235,94,20,87
267223001001,13,1475,7,289,304,8,7
274455001001,23,150,29,315,279,13,428
274583001001,13,1156,20,330,215,20,404
275159001001,23,319,0,48,49,14,83
277079001001,8,1545,132,212,221,50,142
277847001001,23,717,18,84,199,35,624
278653001001,23,834,20,265,196,20,176
267005001001,23,151,29,315,333,32,59
267069001001,25,939,110,316,335,35,372
275325001001,6,943,18,5,5,35,141
278013001001,23,841,11,314,287,41,4
269949001001,23,1294,29,271,349,13,185
276157001001,7,734,114,189,152,50,413
276989001001,15,1590,42,19,33,49,162
277309001001,15,1306,82,202,77,53,411
274696001001,2,71,110,92,94,20,612
276680001001,4,301,20,74,74,20,265
278536001001,11,63,10,92,256,20,526
267400001001,8,686,115,92,94,9,408
274888001001,3,1106,82,250,259,27,55
274952001001,7,592,47,216,226,42,651
277000001001,15,1507,18,147,328,35,198
277512001001,21,754,18,42,44,35,624
267088001001,23,217,42,139,221,20,286
267216001001,13,1107,29,49,220,3,430
275536001001,13,1332,18,285,170,35,279
274384001001,23,128,77,188,254,50,59
275152001001,23,775,42,42,44,30,369
277072001001,15,623,110,263,209,20,612
277520001001,23,891,20,189,24,20,514
277712001001,13,1431,29,113,215,62,604
278864001001,12,156,13,265,275,20,4
276363001001,15,424,81,280,291,19,43
276491001001,15,862,110,154,138,19,262
276619001001,15,1214,20,142,198,20,484
267083001001,23,571,58,327,330,20,93
267339001001,1,668,110,109,341,37,311
267723001001,13,707,0,24,105,50,157
274827001001,7,1301,98,58,59,53,230
274891001001,3,1360,81,324,62,48,371
269963001001,5,254,20,282,293,20,426
270987001001,6,1015,20,301,319,33,377
274443001001,23,217,42,166,227,20,286
274507001001,6,199,20,165,173,20,397
275147001001,23,1467,18,170,44,35,624
267869001001,13,1540,18,95,99,44,524
266973001001,23,1160,0,33,215,35,83
269021001001,23,544,7,265,275,60,83
267293001001,1,1432,18,184,97,35,603
267677001001,13,217,42,92,323,20,286
275549001001,13,1128,29,191,224,48,449
274333001001,18,1063,20,296,314,20,397
274589001001,13,642,20,108,125,20,318
277085001001,15,73,29,91,96,18,489
278877001001,7,341,96,48,229,50,46
277338001001,15,55,7,166,221,20,213
267482001001,1,848,20,301,201,20,152
276122001001,7,187,29,41,186,20,370
276599001001,15,238,29,199,209,33,350
278647001001,23,544,77,265,320,20,370
275383001001,13,1444,96,216,157,20,364
275703001001,13,203,29,96,304,13,356
278007001001,21,1467,42,42,44,50,91
268279001001,7,181,97,41,217,20,526
274039001001,22,575,82,48,49,20,138
277687001001,13,1490,2,131,303,35,186
268714001001,15,1337,18,33,33,56,624
270570001001,23,1294,29,145,151,38,261
276394001001,15,492,20,21,21,4,64
266986001001,4,439,58,212,221,20,93
275690001001,13,1532,26,217,227,52,84
271018001001,15,113,20,282,293,18,64
274346001001,23,442,42,212,112,33,598
274474001001,23,1564,110,263,140,21,391
276138001001,22,1283,26,25,24,50,84
268670001001,21,444,20,261,272,20,40
278654001001,23,506,20,42,44,15,514
267006001001,5,150,29,315,333,20,81
269374001001,23,47,20,240,113,53,620
269950001001,23,1294,29,104,349,20,261
277246001001,15,917,20,12,9,1,426
267004001001,23,442,42,92,213,33,598
267260001001,13,95,15,59,244,20,557
267644001001,13,1424,20,301,319,6,94
270012001001,6,1003,20,282,293,20,176
274492001001,23,874,18,157,211,35,192
275724001001,13,1540,18,82,208,20,524
269964001001,23,254,20,159,259,20,426
274444001001,23,220,115,279,290,45,87
275148001001,23,1295,18,243,44,35,603
276108001001,7,187,29,69,43,13,428
277516001001,23,1467,18,42,193,35,198
277708001001,13,706,21,261,272,47,145
278220001001,13,1618,18,36,38,15,279
268716001001,9,1507,18,154,160,35,624
278636001001,23,1220,18,257,44,20,524
275628001001,13,1431,29,113,118,21,646
268396001001,7,979,44,91,285,20,553
269676001001,23,546,20,296,314,45,152
277292001001,15,1322,18,261,272,24,141
270564001001,23,1294,41,328,349,44,261
267172001001,1,286,110,109,114,34,563
275556001001,22,1477,18,5,5,35,198
268324001001,7,1251,123,48,49,8,54
269348001001,23,539,26,322,229,50,84
276132001001,8,181,135,41,43,20,526
270614001001,4,109,20,74,74,20,189
277334001001,15,750,19,233,96,29,136
277398001001,15,1618,29,113,171,13,178
266966001001,4,1170,20,113,118,20,189
274326001001,23,1165,18,316,335,57,532
274518001001,23,46,77,233,96,13,370
276182001001,7,1514,53,265,210,20,33
275923001001,12,1233,44,294,293,20,236
267027001001,23,1618,29,113,118,59,547
275667001001,13,753,20,263,136,20,503
275731001001,12,1073,20,113,118,20,64
268307001001,7,327,1,116,275,35,307
274067001001,5,1308,20,290,305,20,495
277075001001,15,1488,18,316,18,35,372
278867001001,4,669,20,189,199,20,154
267652001001,13,938,11,210,122,20,4
269956001001,23,1294,41,145,345,13,185
273220001001,12,212,110,109,23,50,301
274052001001,23,331,16,276,49,50,220
277828001001,19,460,42,42,44,50,369
276725001001,15,909,20,298,205,20,440
275829001001,13,1165,18,174,335,35,532
267637001001,1,45,115,315,221,20,398
274933001001,7,668,110,109,114,34,311
278005001001,21,754,18,42,44,20,32
269685001001,23,150,29,315,266,62,604
274037001001,23,1479,18,48,49,44,192
274997001001,23,9,118,265,106,50,277
277749001001,13,536,20,261,149,33,377
267184001001,1,1432,18,89,90,54,603
279728001001,7,212,110,109,235,50,301
268336001001,7,187,29,41,223,20,350
270256001001,23,177,133,128,49,50,267
274352001001,23,1162,7,212,221,19,606
274416001001,11,756,18,182,192,20,32
274672001001,13,1022,20,242,45,33,445
276144001001,7,75,82,31,221,20,225
278003001001,3,865,42,42,44,50,240
274483001001,4,1618,18,113,118,20,524
274675001001,13,1022,20,242,35,20,131
277107001001,15,1003,20,152,74,1,395
276383001001,15,46,29,219,229,11,370
276575001001,12,852,20,237,247,20,440
278495001001,23,178,82,317,275,50,610
266975001001,23,939,18,316,308,35,372
269983001001,11,1460,15,109,114,20,128
271007001001,22,286,110,109,114,35,621
278879001001,12,261,42,265,275,50,54
266982001001,23,748,58,302,315,20,93
267110001001,23,1448,26,294,236,50,84
275366001001,20,1370,18,316,335,20,32
274534001001,23,539,26,131,311,50,84
277222001001,15,433,20,74,74,58,440
276807001001,15,1462,20,142,148,50,135
278535001001,19,686,115,92,94,9,408
267527001001,13,707,1,24,23,17,157
278023001001,23,891,20,33,44,20,514
279687001001,22,224,11,69,70,20,4
274311001001,23,1170,20,268,118,16,424
277127001001,15,672,29,71,25,20,350
278855001001,6,653,20,265,275,20,99
270004001001,15,1003,20,231,74,20,148
271028001001,12,254,20,74,74,33,516
274676001001,13,912,20,159,296,20,404
276148001001,7,740,18,274,285,17,624
278639001001,23,1220,18,42,260,35,603
267247001001,14,203,29,233,96,13,428
267550001001,13,50,29,289,190,50,59
267678001001,13,1448,117,73,125,50,84
274526001001,23,57,15,59,231,20,557
275918001001,12,274,26,31,319,50,84
277390001001,15,385,29,142,10,57,550
278542001001,2,1174,42,92,94,20,286
270926001001,19,380,82,163,210,20,507
273230001001,12,1106,21,296,345,13,643
275150001001,23,1125,42,42,44,31,162
277710001001,13,1431,29,298,118,50,59
267906001001,13,1156,20,330,351,4,394
276546001001,15,25,53,107,191,50,243
278530001001,11,1523,115,202,94,20,398
267074001001,23,190,7,114,106,50,480
275586001001,13,480,20,21,101,20,514
268802001001,23,1564,110,306,303,37,319
269954001001,23,625,20,267,319,20,318
274370001001,23,95,97,15,125,28,557
268712001001,15,385,29,169,10,46,523
276776001001,16,1376,20,235,243,20,506
267112001001,23,150,29,315,333,29,10
268392001001,6,350,0,265,275,50,157
269224001001,23,47,20,275,127,20,397
276593001001,15,433,20,222,74,20,64
269681001001,23,199,96,165,173,2,397
273393001001,12,1106,21,282,293,1,643
274353001001,23,1038,42,148,221,20,93
276665001001,15,1003,20,282,89,20,148
267961001001,15,469,20,74,74,28,265
267513001001,1,252,110,219,26,35,641
270905001001,7,681,47,324,345,4,651
275321001001,13,411,18,316,335,24,279
268345001001,7,1200,13,41,43,54,4
273721001001,23,1308,20,201,305,20,148
274425001001,23,46,29,212,221,22,646
277113001001,15,1102,18,185,157,35,279
276706001001,15,1376,20,235,84,53,533
277346001001,15,490,29,151,157,32,81
275746001001,13,1489,20,113,245,20,189
277090001001,15,1376,20,235,243,28,394
267872001001,4,1477,18,5,5,35,192
267104001001,23,87,47,52,60,20,557
269344001001,5,70,1,169,177,50,536
274336001001,23,1584,18,298,316,21,532
274528001001,23,96,42,291,125,20,93
276128001001,6,181,18,41,43,20,32
277792001001,13,213,42,71,281,9,544
275382001001,0,133,26,222,232,50,441
275830001001,5,125,26,328,349,50,232
274998001001,23,1520,114,265,215,20,484
267378001001,13,1107,29,177,50,62,604
269682001001,11,199,20,165,173,16,478
279730001001,21,100,44,283,294,20,553
271026001001,15,469,20,74,74,12,588
274098001001,23,127,21,108,113,25,223
274994001001,22,544,29,265,275,20,613
276146001001,7,324,123,296,275,20,295
278834001001,7,39,42,212,234,20,402
267896001001,13,574,20,300,318,35,424
276600001001,15,1376,20,235,39,20,323
274424001001,23,70,1,212,221,8,536
274680001001,13,423,18,296,335,20,32
275128001001,23,1139,118,129,306,50,46
276152001001,7,544,1,265,283,35,307
276678001001,15,469,20,282,79,20,265
276806001001,15,253,58,328,330,20,93
267654001001,13,389,11,195,56,20,4
267782001001,23,254,20,211,74,20,265
274886001001,3,1200,11,41,43,21,4
277830001001,23,754,42,42,342,50,369
278854001001,5,732,20,265,275,20,581
269951001001,23,1015,20,328,349,26,377
277823001001,8,897,105,278,289,50,61
270595001001,9,288,110,109,334,37,311
276803001001,15,939,18,316,335,42,524
267011001001,25,120,18,168,175,35,192
268291001001,7,1413,18,265,275,4,170
268355001001,7,1208,123,256,267,52,54
274051001001,23,1607,16,116,49,50,269
277123001001,16,41,110,169,177,20,257
270569001001,23,988,26,44,319,50,84
266985001001,23,427,139,287,221,20,87
279657001001,19,301,20,55,74,20,265
269289001001,23,47,115,138,127,33,331
278541001001,11,217,42,92,94,58,286
269965001001,23,469,20,324,345,58,265
274445001001,23,62,58,15,7,20,93
274573001001,13,1329,20,218,228,6,163
275149001001,23,1467,42,42,161,49,162
276451001001,0,1599,27,15,125,20,348
278627001001,18,1295,42,42,44,50,296
267029001001,21,1170,20,113,118,20,561
275413001001,13,1066,20,330,351,25,176
275477001001,13,890,18,92,94,52,129
275605001001,13,288,110,78,114,35,129
270610001001,15,1003,20,282,71,20,619
267474001001,1,1138,20,145,344,33,239
277522001001,23,405,20,189,199,5,353
277842001001,17,30,105,265,275,50,61
267649001001,13,1106,29,282,54,13,428
268289001001,7,1415,96,265,344,20,15
274561001001,19,955,20,237,247,20,361
277505001001,23,897,41,278,228,50,61
267067001001,23,374,18,33,33,51,279
267515001001,1,513,20,328,79,20,176
268283001001,7,697,42,314,221,20,151
276654001001,15,1214,20,136,148,20,404
275246001001,23,399,20,42,44,7,205
277230001001,15,1416,20,12,318,20,205
278873001001,7,1620,115,265,114,50,71
267401001001,2,1174,42,289,304,20,286
275465001001,4,39,115,213,222,50,71
269961001001,23,1240,20,45,279,20,265
276169001001,4,1251,42,48,49,50,54
277833001001,20,1125,42,42,44,20,125
274964001001,7,1608,82,214,224,18,322
275604001001,21,988,26,301,319,50,84
268308001001,7,1514,123,265,275,40,243
275028001001,23,837,44,252,285,20,525
276635001001,15,469,20,282,104,53,108
269275001001,23,376,114,169,153,50,413
276682001001,15,37,110,17,291,20,139
274250001001,23,115,84,22,275,20,151
274890001001,3,259,81,300,345,48,371
270986001001,23,988,26,76,349,50,84
276672001001,15,1003,20,74,74,6,176
275648001001,13,682,20,308,272,20,148
275712001001,13,1599,27,170,178,56,348
278631001001,4,460,18,42,44,20,524
269671001001,23,414,20,261,272,46,429
270620001001,15,469,20,30,74,53,108
269660001001,23,1431,77,113,118,55,370
274076001001,23,1282,20,133,118,46,223
267258001001,13,1521,115,296,281,20,87
270906001001,7,681,47,272,293,20,651
275642001001,13,1326,18,198,208,2,524
269946001001,23,469,20,74,274,20,265
276421001001,19,1502,42,279,290,17,25
267205001001,13,1017,96,170,178,9,56
267781001001,23,148,29,229,236,48,449
270917001001,0,1301,98,58,59,33,393
275397001001,13,622,20,298,0,20,361
268293001001,7,740,18,274,109,35,198
276461001001,16,1018,106,181,191,20,149
269997001001,9,301,20,308,74,20,514
266987001001,4,1523,42,212,221,20,286
276139001001,20,1532,26,25,24,50,84
276971001001,15,804,29,9,50,48,580
277227001001,15,787,97,12,229,20,203
267608001001,1,51,83,92,307,57,388
274767001001,3,1106,29,282,1,20,370
276175001001,7,434,1,265,275,46,157
278863001001,5,881,20,265,275,20,154
282857001001,15,697,42,168,227,1,193
282921001001,10,1454,44,261,272,36,160
282153001001,4,677,20,263,303,20,495
281449001001,13,148,29,243,237,50,59
283561001001,9,922,20,42,44,20,353
281705001001,1,103,83,191,202,54,166
287465001001,10,754,18,56,44,35,198
288745001001,22,1155,20,263,145,20,343
289833001001,13,183,21,134,52,1,395
291881001001,10,544,21,295,329,33,112
293289001001,10,1368,18,194,204,38,524
293801001001,21,258,42,191,150,40,327
290538001001,0,439,58,212,221,20,93
282154001001,22,818,20,259,303,20,163
283562001001,23,1149,20,204,275,20,353
290154001001,13,892,114,27,118,50,413
294058001001,25,109,20,198,74,20,189
294186001001,7,286,110,134,114,35,563
284650001001,18,1002,20,119,293,20,615
285162001001,23,469,20,243,74,53,108
287850001001,5,391,26,212,221,50,84
287914001001,4,58,20,212,221,20,93
288490001001,10,223,53,35,11,50,61
288554001001,10,173,42,311,182,50,296
290858001001,22,1037,18,261,272,35,279
292394001001,13,682,20,181,272,20,176
282854001001,15,40,110,312,16,20,170
290406001001,14,1174,7,191,202,4,286
290470001001,14,74,83,191,202,5,211
281126001001,23,874,96,157,342,35,192
282150001001,22,818,20,263,303,3,343
281574001001,13,1039,11,0,1,11,201
283558001001,23,405,20,42,44,39,353
287462001001,10,382,44,204,289,20,160
289126001001,25,469,20,324,345,24,108
289702001001,13,1156,20,330,196,20,506
294182001001,4,286,110,109,114,35,621
284134001001,10,988,26,301,319,7,84
284198001001,10,539,26,294,311,56,84
290854001001,10,511,20,261,272,34,429
289000001001,24,1619,115,232,94,53,124
291048001001,15,680,20,147,153,7,176
282152001001,22,818,20,263,303,40,440
283496001001,23,834,114,265,275,54,375
283560001001,11,400,20,42,44,20,353
287464001001,22,1125,18,42,44,20,170
291688001001,0,1073,20,113,118,20,64
284712001001,23,1266,20,282,293,18,588
287720001001,14,376,114,276,178,50,413
287848001001,14,109,20,74,74,43,56
288552001001,10,620,42,311,329,55,296
289256001001,23,178,115,265,119,20,426
290664001001,15,88,30,110,220,26,415
290728001001,4,505,20,261,272,39,248
292136001001,23,1223,20,144,150,43,380
293096001001,15,723,18,316,335,2,279
290546001001,18,1392,20,23,74,20,318
287410001001,0,897,29,255,289,50,61
287474001001,10,115,30,265,65,20,187
292082001001,10,1430,20,265,275,28,302
294130001001,19,773,110,109,116,35,233
284722001001,23,1128,21,186,224,46,223
285106001001,10,1556,20,291,258,20,615
285234001001,15,301,20,74,74,9,377
285298001001,0,288,110,109,114,20,257
287986001001,14,1248,110,306,178,35,641
288114001001,7,469,20,149,294,20,588
288754001001,20,1162,115,80,82,3,166
289266001001,22,1585,18,180,189,35,141
291634001001,10,929,110,134,303,35,186
293426001001,21,692,83,191,14,20,390
293682001001,21,609,139,212,221,54,146
282907001001,10,1493,21,100,112,52,643
290395001001,14,862,110,31,178,37,319
291995001001,0,1520,114,265,275,54,484
283867001001,23,46,29,219,38,20,646
284699001001,23,1003,21,74,16,20,110
285211001001,0,254,110,324,345,25,324
288347001001,23,710,58,261,307,50,190
288539001001,10,861,21,234,61,13,643
290715001001,15,1370,18,33,33,37,279
291739001001,0,1467,18,42,44,29,198
291803001001,8,928,18,129,135,35,532
293083001001,15,847,20,75,150,20,323
282842001001,15,1176,42,199,305,50,369
291034001001,4,1376,20,235,243,20,514
281370001001,13,1475,7,289,30,50,104
281434001001,13,686,7,271,94,9,408
287386001001,22,1159,20,263,283,20,163
289114001001,2,1245,20,120,124,20,64
289626001001,13,447,20,156,264,20,189
290202001001,13,318,82,48,343,50,31
291994001001,0,834,20,265,20,20,176
282266001001,10,387,18,212,133,20,170
284058001001,23,292,66,124,130,10,120
284698001001,7,1003,21,74,74,24,409
285210001001,6,1003,21,74,74,24,409
287962001001,14,410,83,132,221,20,496
288218001001,25,109,20,323,74,20,56
288922001001,23,439,20,59,152,20,93
290714001001,15,411,18,316,166,35,279
291610001001,10,917,20,262,9,39,305
290461001001,14,1374,21,170,344,20,145
287005001001,6,416,110,124,239,20,170
287389001001,22,818,20,263,203,20,106
284637001001,18,513,20,110,322,20,615
284893001001,18,343,21,328,349,24,223
288976001001,11,217,139,92,165,20,286
282128001001,22,677,20,263,303,21,229
281168001001,23,150,30,315,244,13,428
290000001001,13,682,20,221,272,20,429
292752001001,13,183,21,134,140,35,250
293840001001,25,380,82,202,79,20,507
293968001001,8,288,110,109,114,50,301
282192001001,5,1415,21,265,275,20,15
282384001001,22,818,20,263,303,37,561
283280001001,10,462,36,48,49,32,549
283984001001,8,47,20,75,77,48,221
284304001001,10,1556,20,45,322,20,615
287824001001,14,217,7,266,290,20,286
288208001001,25,292,66,331,319,37,385
290576001001,7,1521,37,292,281,20,87
291728001001,0,460,18,42,44,9,524
292240001001,10,1484,18,165,34,35,141
292368001001,13,1431,28,113,292,20,646
293776001001,21,51,83,191,151,20,390
290877001001,15,155,42,310,328,41,606
291069001001,15,209,110,92,94,6,612
281149001001,23,1174,115,212,284,20,286
283325001001,5,544,0,265,275,35,307
281469001001,1,344,115,215,96,48,622
289533001001,13,1389,20,140,254,20,514
294141001001,19,1136,66,210,293,20,524
294461001001,16,742,96,113,118,33,219
282365001001,22,1166,20,203,303,20,229
284093001001,1,1003,21,74,74,20,148
285053001001,19,1003,21,74,74,20,176
285437001001,18,825,20,328,349,3,424
287805001001,14,442,42,212,221,48,66
292349001001,13,943,18,285,5,35,192
281334001001,1,1432,18,212,126,35,603
287478001001,10,18,20,265,227,20,318
289782001001,13,1214,20,322,141,20,404
282358001001,20,1170,44,76,118,20,114
282486001001,10,1484,18,165,173,31,192
283702001001,6,47,20,92,94,36,330
284150001001,10,1002,20,74,74,16,615
285046001001,16,1003,21,282,293,20,148
285238001001,15,111,20,282,14,20,394
287990001001,14,1300,20,163,258,33,377
290340001001,9,54,110,191,202,35,101
290980001001,0,1372,114,151,157,50,413
282084001001,13,203,28,329,96,62,604
281444001001,13,133,26,301,351,50,441
283492001001,23,544,96,265,275,33,7
287844001001,14,1185,7,212,221,41,628
290212001001,19,539,26,170,178,50,84
284260001001,18,356,76,180,187,50,54
288484001001,10,864,26,6,61,50,232
289380001001,23,734,20,189,199,51,353
293092001001,15,1618,28,113,118,38,313
289535001001,4,615,20,245,254,20,76
289599001001,13,1128,29,214,224,24,638
293951001001,7,469,20,74,333,53,108
284927001001,18,988,26,266,232,50,84
285055001001,15,254,20,74,268,33,432
288831001001,23,1513,114,318,221,50,413
290388001001,14,103,83,191,202,60,166
282132001001,22,818,20,320,303,20,176
281172001001,23,150,29,44,333,48,367
281236001001,23,46,29,233,96,1,370
281364001001,13,117,7,71,288,20,286
287380001001,22,677,20,263,197,20,163
290068001001,13,890,18,97,102,6,129
285460001001,18,469,20,283,294,2,265
288724001001,12,1349,20,263,303,20,229
288852001001,23,150,29,315,333,10,449
289236001001,6,544,28,265,275,20,613
282809001001,5,710,42,261,272,20,66
290361001001,14,147,115,71,281,31,87
281785001001,7,398,9,22,190,20,47
281913001001,18,217,20,289,304,20,286
289721001001,13,183,21,134,140,18,440
289913001001,13,955,96,237,73,20,361
292089001001,10,406,18,280,44,35,198
292665001001,13,1022,20,242,252,61,100
282553001001,10,897,41,183,289,50,61
289273001001,10,734,20,189,162,20,176
292345001001,13,1357,29,195,95,13,552
293433001001,25,103,115,191,202,20,166
287413001001,0,754,18,42,44,34,32
292661001001,13,183,20,314,140,20,64
282357001001,20,1170,20,169,118,20,440
283253001001,10,884,18,13,52,20,32
283701001001,4,47,20,75,77,36,330
284149001001,5,1002,20,74,74,20,176
284597001001,10,695,29,34,349,20,370
284917001001,22,41,110,170,178,20,257
288437001001,12,1618,18,113,118,35,372
291445001001,15,804,29,9,45,48,639
292405001001,13,888,31,0,303,20,79
293301001001,21,311,7,103,221,20,402
282808001001,3,706,21,261,272,20,145
287480001001,11,283,20,265,275,20,343
282552001001,10,897,29,278,289,63,61
285112001001,10,1392,20,87,74,20,318
285240001001,15,1003,21,313,293,1,395
287736001001,19,217,115,279,290,20,286
288888001001,23,1110,42,166,9,50,369
291448001001,15,879,110,316,201,20,170
281933001001,15,1237,110,109,114,25,324
287373001001,22,818,20,263,312,20,229
293069001001,20,1429,44,113,279,20,114
282317001001,8,339,16,274,285,50,220
283853001001,8,47,20,92,94,39,414
284877001001,10,175,7,310,328,36,213
288845001001,23,87,15,59,256,20,557
288909001001,23,87,97,212,221,12,557
289293001001,10,734,20,69,199,20,353
282133001001,22,818,20,106,303,20,429
281173001001,23,150,28,315,333,23,185
287381001001,22,1155,20,240,303,20,163
290261001001,13,1073,20,224,118,20,56
291669001001,20,1436,114,305,9,50,413
293909001001,3,1106,66,96,101,24,204
282389001001,22,1155,20,263,333,20,106
283221001001,3,474,42,157,165,50,369
285205001001,9,1173,44,287,293,20,486
288469001001,22,40,110,279,290,20,170
288533001001,10,1583,112,212,221,31,279
288789001001,23,1618,21,113,330,46,223
288853001001,4,150,29,315,333,15,638
293781001001,21,631,7,212,54,50,13
281162001001,23,908,82,164,125,50,527
289098001001,4,1054,20,324,345,16,478
284810001001,10,1207,26,301,319,29,232
288842001001,23,1450,115,295,96,20,286
288906001001,3,217,7,212,221,20,286
291658001001,10,638,29,9,10,52,642
282785001001,15,1618,29,113,118,58,133
290401001001,14,217,7,191,202,6,286
291425001001,15,504,20,190,333,20,152
281249001001,18,150,29,315,333,3,430
281569001001,13,1521,37,104,281,20,87
290209001001,13,1107,29,224,50,46,523
294113001001,21,1106,66,96,101,45,576
294177001001,7,469,20,283,294,30,108
293217001001,10,1110,42,12,9,7,296
293537001001,21,192,115,233,96,30,124
284364001001,8,509,20,264,273,4,318
290444001001,12,1174,7,212,221,20,286
282124001001,22,1060,20,263,128,20,229
281420001001,13,217,7,89,304,20,286
289036001001,19,799,82,202,211,5,322
282316001001,7,339,16,265,275,41,220
284876001001,10,1337,18,310,328,17,624
284940001001,4,469,20,283,294,53,108
285068001001,10,678,82,304,322,34,318
285132001001,3,469,20,259,293,53,108
285196001001,5,1575,20,318,337,20,64
285452001001,18,469,20,250,259,22,265
287884001001,14,800,115,294,61,44,338
293196001001,15,1238,82,25,170,50,43
282082001001,13,1248,110,289,304,29,641
289762001001,3,1074,20,101,105,20,152
290018001001,13,1241,20,263,152,20,459
292770001001,12,183,21,134,140,20,110
293858001001,17,1136,66,282,293,20,524
283234001001,10,266,21,302,83,20,145
284130001001,10,1203,26,328,349,11,84
284898001001,18,1306,82,202,344,20,605
285026001001,9,375,110,109,114,0,311
287842001001,22,375,110,109,114,35,641
291490001001,5,1369,110,263,303,20,285
293218001001,10,1618,18,299,118,20,524
293602001001,21,609,83,212,221,25,146
282795001001,15,1167,42,157,165,14,369
282923001001,10,777,42,261,153,50,91
290923001001,15,809,20,186,200,20,148
289707001001,13,183,21,137,140,20,148
294507001001,20,249,20,153,272,39,248
282219001001,7,261,123,265,275,62,54
283115001001,23,1282,21,113,118,60,112
284715001001,23,1003,21,60,293,1,395
287915001001,14,45,115,121,221,20,87
292395001001,5,1101,29,12,9,20,332
293163001001,15,503,28,129,9,20,346
282134001001,22,818,20,251,303,20,529
286998001001,6,220,115,170,178,40,87
289750001001,13,1621,20,273,75,20,106
289942001001,13,113,20,282,293,2,64
290902001001,15,1627,16,238,23,50,220
291990001001,0,544,0,315,275,35,83
284758001001,8,469,20,282,293,20,265
285206001001,15,366,20,90,74,33,237
285334001001,10,1392,20,74,115,20,189
288470001001,4,40,110,77,79,20,170
290710001001,15,1618,96,113,118,44,259
290838001001,10,1111,21,91,112,13,643
293270001001,10,1111,21,100,112,45,223
290547001001,8,1392,20,324,345,20,318
281395001001,1,1494,29,49,50,57,550
281715001001,1,770,83,196,221,57,85
281779001001,13,217,7,92,69,20,286
289139001001,7,1301,98,58,174,33,573
288371001001,14,1368,18,194,204,20,32
288755001001,20,763,114,178,82,50,413
288819001001,24,3,18,182,192,35,603
288947001001,23,1357,21,68,67,45,223
291635001001,10,1490,110,263,303,59,186
291891001001,10,620,42,311,329,19,369
290368001001,14,45,20,212,221,56,87
282112001001,13,686,37,92,94,39,408
283520001001,23,399,20,283,44,20,404
281856001001,1,288,110,109,45,52,431
289536001001,13,1106,100,22,74,33,573
289728001001,13,882,20,190,200,28,152
293824001001,25,678,82,202,287,20,318
284096001001,15,254,20,74,74,45,439
285312001001,4,469,20,324,345,20,588
290688001001,12,1618,18,113,118,35,372
291456001001,11,846,18,113,118,20,32
291312001001,15,24,44,24,203,20,631
281200001001,23,421,42,157,148,50,369
284080001001,9,592,98,216,90,20,364
290864001001,22,119,21,38,40,33,598
291760001001,0,1520,20,16,275,20,176
283329001001,5,178,28,265,275,50,73
281729001001,1,51,83,191,124,20,390
281793001001,3,1219,30,297,315,13,428
281921001001,6,901,20,324,345,20,189
287489001001,10,881,20,265,275,24,154
284737001001,9,469,20,250,78,20,265
285377001001,10,1583,112,219,345,35,279
290542001001,14,1098,20,74,74,14,394
281390001001,13,1475,0,289,304,63,83
289582001001,5,183,21,134,140,20,176
289710001001,22,183,21,134,140,24,409
294190001001,7,375,110,109,114,59,311
285166001001,23,1203,26,328,349,1,84
285294001001,10,695,44,328,139,50,84
287918001001,14,113,20,282,42,53,108
290670001001,20,73,28,233,96,18,489
290862001001,10,605,29,9,10,1,642
291886001001,10,331,19,297,49,11,136
291074001001,15,1462,20,142,148,0,40
291138001001,15,424,82,280,291,4,531
283586001001,23,834,20,265,275,26,250
287490001001,10,1514,53,265,275,11,33
290242001001,13,489,26,301,122,50,84
282370001001,22,741,20,89,303,20,229
283778001001,4,47,20,75,77,33,467
284098001001,15,366,20,260,74,20,64
284162001001,10,901,20,180,345,20,189
284930001001,18,133,26,306,319,50,441
291522001001,8,939,18,316,335,35,198
292354001001,6,1618,29,113,118,57,550
292418001001,13,1241,20,263,29,20,404
293186001001,15,1326,42,95,99,18,369
281335001001,1,205,20,145,151,18,189
292023001001,8,1220,18,42,44,20,524
293815001001,25,469,20,283,294,31,108
282487001001,10,1484,18,169,106,35,192
283255001001,10,1274,110,121,117,20,644
284087001001,24,254,20,74,74,33,237
284727001001,1,1003,21,62,62,20,110
285239001001,15,1003,21,282,293,16,650
291511001001,15,1564,110,263,303,0,391
281583001001,13,373,133,148,154,57,37
287919001001,14,376,115,170,52,20,64
288495001001,10,1612,21,77,316,13,643
291887001001,10,160,96,48,49,26,297
